timestamp,sample_number,experiment_id,workload_id,workload_type,elapsed_seconds,cpu_percent,cpu_frequency_mhz,load_1m,cpu_core_avg,cpu_core_max,memory_percent,memory_used_mb,memory_available_mb,memory_cached_mb,swap_percent,swap_used_mb,disk_read_mbps,disk_write_mbps,disk_usage_percent,network_rx_mbps,network_tx_mbps,network_packets_sent,network_packets_recv,network_errors_in,network_errors_out,network_drops_in,network_drops_out,source_file
2026-08-23T11:58:37.776,99,EXP001,W001,network_intensive,0.9935,26.2,2000.0,0.16,26.06,61.5,80.8,12986.48,3090.38,0.0,4.8,76.93,0.0629,0.228,100.0,1.1361,0.0354,2973351,4673645,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:58:38.796,100,EXP001,W001,network_intensive,1.02,25.3,2000.0,0.16,25.1,62.7,80.7,12977.67,3099.2,0.0,4.8,76.93,0.0,0.4519,100.0,0.8224,0.0256,2973793,4674289,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:58:39.791,101,EXP001,W001,network_intensive,0.9957,25.2,2000.0,0.16,24.81,57.8,80.7,12979.24,3097.62,0.0,4.8,76.93,0.0,0.0,100.0,1.0079,0.0318,2974315,4675107,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:58:40.786,102,EXP001,W001,network_intensive,0.9948,28.7,1520.0,0.15,28.03,71.9,80.7,12979.54,3097.33,0.0,4.8,76.93,0.0,0.2552,100.0,1.1816,0.0383,2974971,4676079,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:58:41.788,103,EXP001,W001,network_intensive,1.0022,29.1,1520.0,0.15,29.09,55.4,80.7,12977.95,3098.92,0.0,4.8,76.93,0.0,0.3508,100.0,0.9111,0.0273,2975426,4676887,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:58:42.793,104,EXP001,W001,network_intensive,1.0048,33.8,1520.0,0.15,33.24,73.1,80.7,12972.11,3104.76,0.0,4.8,76.93,0.2556,0.3265,100.0,1.1096,0.0333,2976025,4677847,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:58:43.796,105,EXP001,W001,network_intensive,1.0028,24.2,1520.0,0.15,23.95,72.7,80.7,12971.66,3105.2,0.0,4.8,76.93,0.0,0.0,100.0,1.1805,0.0373,2976636,4678753,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:58:44.789,106,EXP001,W001,network_intensive,0.9934,28.4,2000.0,0.15,27.83,66.2,80.7,12970.64,3106.23,0.0,4.8,76.93,0.0,0.3578,100.0,1.6695,0.0528,2977538,4680121,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:58:45.788,107,EXP001,W001,network_intensive,0.999,24.4,1520.0,0.14,24.21,64.1,80.7,12974.04,3102.83,0.0,4.8,76.93,0.0,0.3988,100.0,2.0512,0.0692,2978654,4681614,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:58:46.791,108,EXP001,W001,network_intensive,1.0033,25.0,2000.0,0.14,24.79,65.7,80.7,12973.8,3103.07,0.0,4.8,76.93,0.0,0.44,100.0,1.4188,0.0466,2979405,4682663,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:58:47.785,109,EXP001,W001,network_intensive,0.9935,25.1,1520.0,0.14,24.77,57.6,80.6,12962.47,3114.4,0.0,4.8,76.93,0.1052,0.0275,100.0,1.1973,0.0362,2980006,4683586,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:58:48.793,110,EXP001,W001,network_intensive,1.0078,26.3,1520.0,0.14,26.0,65.2,80.7,12966.64,3110.22,0.0,4.8,76.93,0.0969,0.5349,100.0,1.411,0.044,2980768,4684651,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:58:49.789,111,EXP001,W001,network_intensive,0.9959,24.0,1520.0,0.14,23.61,71.6,80.6,12965.09,3111.78,0.0,4.8,76.93,0.0,0.4785,100.0,1.0034,0.0327,2981328,4685472,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:58:50.800,112,EXP001,W001,network_intensive,1.0114,26.4,2000.0,0.13,25.9,66.2,80.6,12964.87,3112.0,0.0,4.8,76.93,0.0,0.4519,100.0,1.4775,0.0447,2982096,4686628,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:58:51.786,113,EXP001,W001,network_intensive,0.986,36.2,1520.0,0.13,35.65,80.6,80.7,12968.88,3107.99,0.0,4.8,76.93,0.4199,0.9231,100.0,1.5165,0.0474,2982875,4687775,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:58:52.798,114,EXP001,W001,network_intensive,1.0124,30.4,1520.0,0.13,30.3,60.3,80.8,12988.81,3088.06,0.0,4.8,76.93,0.0039,0.8411,100.0,0.8646,0.0367,2983324,4688407,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:58:53.787,115,EXP001,W001,network_intensive,0.9885,31.4,2000.0,0.13,31.08,68.2,80.8,12988.99,3087.88,0.0,4.8,76.93,0.0,0.5256,100.0,1.4288,0.0449,2984086,4689485,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:58:54.799,116,EXP001,W001,network_intensive,1.0118,30.2,1520.0,0.13,29.99,63.1,80.8,12995.98,3080.89,0.0,4.8,76.93,0.0,0.5328,100.0,1.2729,0.0425,2984804,4690450,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:58:55.796,117,EXP001,W001,network_intensive,0.9971,34.9,1520.0,0.12,34.57,80.3,80.9,13012.16,3064.7,0.0,4.8,76.93,0.0,0.0705,100.0,1.4328,0.0472,2985543,4691545,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:58:56.790,118,EXP001,W001,network_intensive,0.9945,24.3,2000.0,0.12,24.14,57.6,80.9,13011.64,3065.22,0.0,4.8,76.93,0.0,0.4203,100.0,0.8816,0.0262,2985995,4692235,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:58:57.791,119,EXP001,W001,network_intensive,1.0008,23.5,2000.0,0.12,23.37,75.4,80.9,13011.3,3065.56,0.0,4.8,76.93,0.0,0.4254,100.0,1.0315,0.0304,2986494,4693069,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:58:58.787,120,EXP001,W001,network_intensive,0.9961,25.8,2000.0,0.12,25.65,71.9,80.9,13010.89,3065.98,0.0,4.8,76.93,0.0,0.0275,100.0,0.8999,0.0316,2986998,4693823,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:58:59.789,121,EXP001,W001,network_intensive,1.0015,25.8,1520.0,0.12,25.57,64.6,80.9,13009.46,3067.41,0.0,4.8,76.93,0.0,0.5343,100.0,1.0048,0.0362,2987554,4694664,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:00.781,122,EXP001,W001,network_intensive,0.9922,29.6,2000.0,0.19,28.91,66.2,80.8,12984.03,3092.84,0.0,4.8,76.93,0.0,0.4055,100.0,1.131,0.0345,2988144,4695563,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:01.796,123,EXP001,W001,network_intensive,1.0147,35.3,2000.0,0.19,34.85,69.7,80.8,12991.51,3085.36,0.0,4.8,76.93,0.0,0.3234,100.0,1.2703,0.0396,2988843,4696681,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:02.790,124,EXP001,W001,network_intensive,0.9941,28.4,1520.0,0.19,27.99,58.9,80.8,12989.14,3087.72,0.0,4.8,76.93,0.0,0.0196,100.0,1.391,0.0444,2989573,4697743,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:03.795,125,EXP001,W001,network_intensive,1.005,36.8,2000.0,0.19,36.02,82.7,80.9,12999.12,3077.75,0.0,4.8,76.93,0.0,0.5636,100.0,0.8946,0.0262,2989999,4698566,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:04.785,126,EXP001,W001,network_intensive,0.9899,27.1,2000.0,0.19,26.68,64.2,80.8,12996.66,3080.21,0.0,4.8,76.93,0.0,0.4657,100.0,0.9825,0.0304,2990506,4699392,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:05.798,127,EXP001,W001,network_intensive,1.0133,33.0,2000.0,0.17,32.43,64.4,80.8,12997.33,3079.54,0.0,4.8,76.93,0.0,0.4317,100.0,1.4431,0.045,2991292,4700567,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:06.786,128,EXP001,W001,network_intensive,0.9875,29.2,1520.0,0.17,28.59,64.8,80.9,12998.28,3078.59,0.0,4.8,76.93,0.0,0.0,100.0,1.3137,0.0383,2991947,4701565,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:07.789,129,EXP001,W001,network_intensive,1.0032,26.2,2000.0,0.17,25.96,66.2,80.8,12987.73,3089.14,0.0,4.8,76.93,0.0,0.4011,100.0,1.6347,0.0556,2992839,4702881,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:08.785,130,EXP001,W001,network_intensive,0.9966,20.8,1520.0,0.17,20.46,50.7,80.8,12983.74,3093.13,0.0,4.8,76.93,0.0,0.3292,100.0,1.3035,0.0435,2993531,4703852,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:09.796,131,EXP001,W001,network_intensive,1.0102,23.9,2000.0,0.17,23.93,66.2,80.7,12981.53,3095.34,0.0,4.8,76.93,0.0,0.0348,100.0,1.2277,0.0378,2994176,4704948,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:10.788,132,EXP001,W001,network_intensive,0.9927,25.5,2000.0,0.16,25.16,64.3,80.8,12982.57,3094.3,0.0,4.8,76.93,0.0,0.8067,100.0,1.3893,0.0449,2994905,4705945,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:11.790,133,EXP001,W001,network_intensive,1.0014,26.5,2000.0,0.16,26.2,59.7,80.8,12997.78,3079.09,0.0,4.8,76.93,0.0,0.4291,100.0,1.1099,0.0342,2995473,4706880,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:12.785,134,EXP001,W001,network_intensive,0.9955,26.4,2000.0,0.16,26.0,65.6,80.8,12996.35,3080.52,0.0,4.8,76.93,0.0,0.4434,100.0,1.2966,0.0411,2996177,4707962,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:13.788,135,EXP001,W001,network_intensive,1.0032,26.8,2000.0,0.16,26.8,63.1,80.8,12988.76,3088.11,0.0,4.8,76.93,0.0,0.0117,100.0,1.6816,0.0497,2997000,4709279,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:14.788,136,EXP001,W001,network_intensive,0.9997,25.1,2000.0,0.16,24.94,58.5,80.8,12985.83,3091.04,0.0,4.8,76.93,0.0,0.4103,100.0,1.4559,0.0443,2997758,4710476,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:15.788,137,EXP001,W001,network_intensive,1.0005,25.5,2000.0,0.15,25.03,62.1,80.8,12983.05,3093.82,0.0,4.8,76.93,0.0,0.3631,100.0,1.4249,0.0437,2998505,4711580,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:16.795,138,EXP001,W001,network_intensive,1.0061,25.2,1520.0,0.15,24.73,60.9,80.7,12970.56,3106.31,0.0,4.8,76.93,0.0,0.3766,100.0,1.4315,0.0471,2999324,4712640,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:17.789,139,EXP001,W001,network_intensive,0.9948,24.1,1520.0,0.15,23.87,67.7,80.7,12972.79,3104.08,0.0,4.8,76.93,0.0039,0.0157,100.0,1.8307,0.0555,3000242,4713961,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:18.776,140,EXP001,W001,network_intensive,0.9863,27.5,2000.0,0.15,27.28,56.2,80.8,12986.89,3089.98,0.0,4.8,76.93,0.0,0.4634,100.0,1.7314,0.0521,3001109,4715207,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:19.793,141,EXP001,W001,network_intensive,1.0173,31.6,2000.0,0.15,31.28,71.2,80.8,12987.77,3089.1,0.0,4.8,76.93,0.0,0.6643,100.0,1.2526,0.0352,3001754,4716251,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:20.787,142,EXP001,W001,network_intensive,0.9941,26.0,2000.0,0.13,25.88,64.6,80.8,12993.83,3083.04,0.0,4.8,76.93,0.0,0.554,100.0,1.1275,0.0381,3002364,4717028,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:21.787,143,EXP001,W001,network_intensive,1.0002,36.9,1520.0,0.13,36.62,74.2,80.8,12996.54,3080.33,0.0,4.8,76.93,0.3046,0.1445,100.0,1.5055,0.0431,3003098,4718133,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:22.785,144,EXP001,W001,network_intensive,0.9974,32.4,2000.0,0.13,31.68,71.1,80.8,12996.27,3080.6,0.0,4.8,76.93,0.047,1.1553,100.0,1.9051,0.0563,3004046,4719423,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:23.793,145,EXP001,W001,network_intensive,1.0084,28.4,2000.0,0.13,28.18,63.2,80.8,12984.8,3092.07,0.0,4.8,76.93,0.0,0.8251,100.0,1.3983,0.0432,3004761,4720531,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:24.790,146,EXP001,W001,network_intensive,0.9972,26.5,2000.0,0.13,26.24,66.2,80.8,12982.91,3093.95,0.0,4.8,76.93,0.0039,0.4818,100.0,1.5372,0.0485,3005569,4721603,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:25.791,147,EXP001,W001,network_intensive,1.0009,28.2,2000.0,0.2,27.89,67.7,80.7,12977.15,3099.71,0.0,4.8,76.93,0.0,0.6752,100.0,1.3805,0.0407,3006267,4722666,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:26.785,148,EXP001,W001,network_intensive,0.9941,24.0,1520.0,0.2,23.65,67.7,80.8,12992.01,3084.86,0.0,4.8,76.93,0.0,0.6248,100.0,0.8686,0.0258,3006707,4723285,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:27.796,149,EXP001,W001,network_intensive,1.0112,24.5,2000.0,0.2,24.62,73.8,80.8,12989.17,3087.7,0.0,4.8,76.93,0.0,0.5485,100.0,1.0761,0.0297,3007213,4724139,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:28.788,150,EXP001,W001,network_intensive,0.9917,24.7,2000.0,0.2,24.49,73.4,80.7,12977.5,3099.37,0.0,4.8,76.93,0.0,0.0039,100.0,1.6132,0.0498,3008082,4725292,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:29.788,151,EXP001,W001,network_intensive,0.9997,23.9,2000.0,0.2,23.49,58.5,80.8,12988.7,3088.17,0.0,4.8,76.93,0.0,0.6252,100.0,1.6884,0.0521,3008953,4726541,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:30.788,152,EXP001,W001,network_intensive,1.0004,26.5,1520.0,0.19,26.05,68.1,80.7,12980.73,3096.14,0.0,4.8,76.93,0.0,0.7224,100.0,1.7155,0.0578,3009844,4727768,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:31.790,153,EXP001,W001,network_intensive,1.0019,26.3,1520.0,0.19,26.18,63.1,80.6,12965.98,3110.89,0.0,4.8,76.93,0.0,0.6745,100.0,1.2902,0.0357,3010453,4728743,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:32.792,154,EXP001,W001,network_intensive,1.0022,23.7,1520.0,0.19,23.48,67.7,80.7,12979.09,3097.78,0.0,4.8,76.93,0.0,0.0,100.0,1.2573,0.0401,3011114,4729644,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:33.786,155,EXP001,W001,network_intensive,0.9941,26.5,2000.0,0.19,26.0,68.2,80.7,12974.33,3102.54,0.0,4.8,76.93,0.0,0.6877,100.0,1.1894,0.0353,3011710,4730588,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:34.784,156,EXP001,W001,network_intensive,0.9973,26.0,1520.0,0.19,25.45,66.7,80.8,12984.57,3092.3,0.0,4.8,76.93,0.0,0.6894,100.0,1.2147,0.046,3012377,4731494,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:35.791,157,EXP001,W001,network_intensive,1.0072,30.4,1520.0,0.17,29.91,71.2,80.7,12978.02,3098.85,0.0,4.8,76.93,0.0,0.6555,100.0,1.3389,0.0413,3013078,4732547,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:36.781,158,EXP001,W001,network_intensive,0.9901,44.1,2000.0,0.17,43.42,76.4,81.3,13064.21,3012.66,0.0,4.8,76.93,0.0,0.0079,100.0,1.3984,0.0401,3013751,4733529,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:37.791,159,EXP001,W001,network_intensive,1.0104,37.0,2000.0,0.17,36.67,64.4,81.2,13060.93,3015.94,0.0,4.8,76.93,0.0,0.634,100.0,1.9792,0.0625,3014796,4735069,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:38.775,160,EXP001,W001,network_intensive,0.984,26.2,2000.0,0.17,25.38,70.3,81.2,13059.86,3017.01,0.0,4.8,76.93,0.004,0.4962,100.0,1.3711,0.0455,3015530,4736055,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:39.796,161,EXP001,W001,network_intensive,1.0209,21.6,2000.0,0.17,21.41,68.2,81.2,13057.47,3019.4,0.0,4.8,76.93,0.0,0.5089,100.0,1.5122,0.0478,3016332,4737348,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:40.782,162,EXP001,W001,network_intensive,0.9854,25.8,2000.0,0.16,25.7,75.0,81.2,13061.13,3015.74,0.0,4.8,76.93,0.0,0.0198,100.0,1.1804,0.0371,3016941,4738307,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:41.790,163,EXP001,W001,network_intensive,1.0085,28.4,2000.0,0.16,28.34,70.8,81.2,13059.92,3016.95,0.0,4.8,76.93,0.0,0.5771,100.0,1.4945,0.0443,3017697,4739425,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:42.776,164,EXP001,W001,network_intensive,0.9859,24.7,2000.0,0.16,23.99,70.8,81.2,13051.91,3024.96,0.0,4.8,76.93,0.0,0.5785,100.0,1.3934,0.0436,3018428,4740380,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:43.775,165,EXP001,W001,network_intensive,0.9993,17.2,2000.0,0.16,17.2,56.7,81.1,13034.57,3042.29,0.0,4.8,76.93,0.0,0.0235,100.0,1.441,0.0425,3019167,4741484,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:44.798,166,EXP001,W001,network_intensive,1.023,21.9,2000.0,0.16,21.63,68.6,81.0,13024.15,3052.72,0.0,4.8,76.93,0.0,0.6147,100.0,1.6332,0.0513,3020047,4742705,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:45.794,167,EXP001,W001,network_intensive,0.9958,32.3,2000.0,0.23,32.23,69.8,80.9,13003.45,3073.42,0.0,4.8,76.93,0.0,0.5688,100.0,1.486,0.0451,3020789,4743918,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:46.786,168,EXP001,W001,network_intensive,0.9914,24.2,2000.0,0.23,23.97,75.8,80.8,12993.76,3083.11,0.0,4.8,76.93,0.0,0.6029,100.0,1.1829,0.0338,3021372,4744764,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:47.776,169,EXP001,W001,network_intensive,0.9902,23.2,2000.0,0.23,22.91,59.4,80.8,12991.39,3085.47,0.0,4.8,76.93,0.0,0.0,100.0,1.1837,0.0345,3021954,4745750,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:48.776,170,EXP001,W001,network_intensive,0.9998,14.6,2000.0,0.23,14.12,51.5,80.7,12975.34,3101.53,0.0,4.8,76.93,0.0,0.7384,100.0,1.331,0.039,3022620,4746706,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:49.792,171,EXP001,W001,network_intensive,1.0168,21.2,2000.0,0.23,21.14,52.3,80.7,12972.88,3103.99,0.0,4.8,76.93,0.0,0.6493,100.0,1.328,0.0381,3023294,4747738,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:50.793,172,EXP001,W001,network_intensive,1.0002,23.7,1520.0,0.21,23.38,71.2,80.7,12980.55,3096.32,0.0,4.8,76.93,0.0,1.9136,100.0,1.1736,0.0391,3023929,4748587,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:51.789,173,EXP001,W001,network_intensive,0.9964,34.5,2000.0,0.21,34.25,66.2,80.7,12980.75,3096.12,0.0,4.8,76.93,0.3724,2.0464,100.0,0.6798,0.022,3024287,4749313,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:52.776,174,EXP001,W001,network_intensive,0.9866,31.6,2000.0,0.21,31.28,61.9,80.6,12958.72,3118.15,0.0,4.8,76.93,0.1029,0.4157,100.0,1.0773,0.0348,3024872,4750146,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:53.776,175,EXP001,W001,network_intensive,1.0001,16.6,2000.0,0.21,16.43,58.2,80.6,12961.57,3115.3,0.0,4.8,76.93,0.0,0.3984,100.0,0.8279,0.0268,3025312,4750875,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:54.790,176,EXP001,W001,network_intensive,1.0146,18.3,2000.0,0.21,18.22,63.6,80.6,12963.54,3113.32,0.0,4.8,76.93,0.0,0.9779,100.0,0.894,0.028,3025791,4751568,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:55.795,177,EXP001,W001,network_intensive,1.0047,25.1,2000.0,0.19,24.89,75.8,80.6,12955.22,3121.64,0.0,4.8,76.93,0.0,0.0,100.0,1.218,0.0371,3026436,4752469,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:56.791,178,EXP001,W001,network_intensive,0.9964,22.5,1520.0,0.19,22.15,67.7,80.6,12954.47,3122.4,0.0,4.8,76.93,0.0,0.3881,100.0,1.3698,0.0451,3027190,4753433,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:57.776,179,EXP001,W001,network_intensive,0.9845,23.1,2000.0,0.19,22.75,65.1,80.6,12957.23,3119.64,0.0,4.8,76.93,0.0541,0.4127,100.0,0.8334,0.0263,3027625,4754175,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:58.776,180,EXP001,W001,network_intensive,1.0,13.6,2000.0,0.19,13.39,71.2,80.6,12955.18,3121.69,0.0,4.8,76.93,0.0,0.0234,100.0,1.366,0.0406,3028332,4755149,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T11:59:59.785,181,EXP001,W001,network_intensive,1.0089,21.6,2000.0,0.19,21.31,55.1,80.6,12952.43,3124.44,0.0,4.8,76.93,0.0,0.3872,100.0,2.057,0.0687,3029491,4756666,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T12:00:00.786,182,EXP001,W001,network_intensive,1.0009,27.6,2000.0,0.18,27.5,73.8,80.5,12943.78,3133.09,0.0,4.8,76.93,0.0,0.562,100.0,1.3218,0.0451,3030218,4757664,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T12:00:01.789,183,EXP001,W001,network_intensive,1.0037,26.2,2000.0,0.18,25.7,69.7,80.5,12947.73,3129.14,0.0,4.8,76.93,0.0817,0.2218,100.0,0.9233,0.0285,3030699,4758526,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T12:00:02.776,184,EXP001,W001,network_intensive,0.9862,23.3,1520.0,0.18,23.29,63.2,80.6,12950.13,3126.73,0.0,4.8,76.93,0.0,0.0,100.0,0.7487,0.023,3031083,4759155,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T12:00:03.776,185,EXP001,W001,network_intensive,1.0002,14.4,2000.0,0.18,14.17,60.9,80.5,12945.95,3130.92,0.0,4.8,76.93,0.0,0.2929,100.0,1.2738,0.0383,3031735,4760211,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T12:00:04.785,186,EXP001,W001,network_intensive,1.0095,19.8,2000.0,0.18,19.7,63.2,80.5,12943.22,3133.64,0.0,4.8,76.93,0.0,0.3599,100.0,1.2314,0.038,3032390,4761140,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T12:00:05.790,187,EXP001,W001,network_intensive,1.0043,44.4,2000.0,0.16,43.93,80.0,80.9,12998.8,3078.06,0.0,4.8,76.93,0.0627,16.7646,100.0,1.1407,0.0388,3032997,4762092,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T12:00:06.790,188,EXP001,W001,network_intensive,1.0001,43.3,2000.0,0.16,43.13,87.7,80.9,13007.99,3068.88,0.0,4.8,76.93,0.1059,26.0299,100.0,1.0961,0.0348,3033588,4762883,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T12:00:07.789,189,EXP001,W001,network_intensive,0.9997,41.9,2000.0,0.16,41.39,73.4,80.9,13010.93,3065.94,0.0,4.8,76.93,0.4108,24.145,100.0,1.2487,0.0428,3034256,4763773,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T12:00:08.775,190,EXP001,W001,network_intensive,0.9861,35.6,1520.0,0.16,35.13,79.4,81.0,13028.64,3048.23,0.0,4.8,76.93,0.0634,24.446,100.0,0.8416,0.0264,3034689,4764383,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T12:00:09.797,191,EXP001,W001,network_intensive,1.0215,34.0,1520.0,0.16,33.83,67.6,81.1,13034.33,3042.54,0.0,4.8,76.93,0.0038,4.6502,100.0,1.1158,0.0441,3035322,4765310,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T12:00:10.788,192,EXP001,W001,network_intensive,0.9917,41.9,1520.0,0.23,41.4,83.8,81.0,13017.21,3059.65,0.0,4.8,76.93,0.0133,16.1084,100.0,1.4713,0.0543,3036120,4766349,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T12:00:11.792,193,EXP001,W001,network_intensive,1.0036,25.8,1520.0,0.23,25.71,70.3,80.9,13013.83,3063.04,0.0,4.8,76.93,0.0078,6.6053,100.0,0.9986,0.0312,3036638,4767126,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T12:00:12.793,194,EXP001,W001,network_intensive,1.0014,22.3,1520.0,0.23,22.32,81.2,80.9,13011.77,3065.1,0.0,4.8,76.93,0.0,0.1911,100.0,0.946,0.0332,3037190,4767849,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T12:00:13.775,195,EXP001,W001,network_intensive,0.9819,20.7,1520.0,0.23,20.1,48.4,81.0,13021.97,3054.89,0.0,4.8,76.93,0.0,6.5683,100.0,1.506,0.0482,3037990,4769020,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T12:00:14.787,196,EXP001,W001,network_intensive,1.0113,23.6,2000.0,0.23,23.89,62.1,80.9,13011.46,3065.4,0.0,4.8,76.93,0.0,9.3904,100.0,1.4585,0.0424,3038716,4770019,0,0,0,0,EXP001_W001_network_intensive.csv
2026-08-23T12:00:15.798,197,EXP001,W001,network_intensive,1.0117,27.2,2000.0,0.21,26.67,73.8,81.0,13020.71,3056.15,0.0,4.8,76.93,0.0,0.3861,100.0,1.332,0.0441,3039466,4771078,0,0,0,0,EXP001_W001_network_intensive.csv
